lat,lon,year,subregion,country,cause,route,origin,toll
27.108,-98.1582,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.3418,-109.4815,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.09683,-98.2261,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,El Salvador,1
27.7967,-99.0689,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
26.256,-98.5383,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.0476,-98.2502,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
26.9979,-98.266,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
31.7592,-106.4683,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
28.1993,-100.2127,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.156,-98.2179,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,El Salvador,1
27.2544,-98.2506,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.4989,-99.5102,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
26.1063,-98.2708,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.2235,-98.74056,2014,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Mexico,1
27.22355,-98.74056,2014,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Guatemala,1
27.22355,-98.74056,2014,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Mexico,1
27.2696,-99.42162,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.35831,-99.48567,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.49908,-111.40092,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.78543,-111.86321,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.22791,-98.52659,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
26.2413,-98.5102,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
26.1709,-98.3643,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
28.22289,-100.11336,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
32.81076,-115.22886,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.23429,-98.19378,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
27.05702,-98.14811,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
28.64155,-100.45748,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.17071,-97.9366,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
27.13508,-98.25061,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
27.26265,-98.28249,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,El Salvador,1
27.11685,-98.0901,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,El Salvador,1
26.13951,-98.29516,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.4245,-99.49128,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.62833,-99.63416,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.20791,-97.95607,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,El Salvador,1
27.4388,-99.4962,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.58595,-98.97779,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.05206,-98.13643,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
27.14121,-98.2533,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,El Salvador,1
26.09009,-98.24899,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.1605,-98.2277,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
27.41337,-99.02654,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.98824,-99.43142,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
26.40689,-99.01574,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.10411,-98.1478,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,El Salvador,1
27.1018,-98.25978,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
25.87229,-97.44824,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.17939,-99.01109,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
28.76548,-100.53133,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.84354,-99.5698,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.59513,-111.79752,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.2148,-98.43369,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,El Salvador,1
26.22313,-98.45641,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
31.64468,-110.69116,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
27.1024,-98.24432,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
27.49798,-99.51761,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
28.01323,-99.23846,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
32.04934,-111.56972,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.06364,-98.16431,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
26.08583,-98.20145,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
28.03281,-99.35521,2014,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Rep. Dominicana,1
27.24773,-98.34502,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
27.55781,-99.51425,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.11793,-97.94289,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.11224,-97.98511,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.73378,-99.79417,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.11403,-98.36024,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
32.67914,-115.69156,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.40835,-98.81965,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.05164,-98.32152,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
28.20977,-99.30478,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.06508,-112.2118,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.04193,-98.25195,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
32.33642,-111.96145,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.06295,-97.85666,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
27.92681,-98.76406,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.93959,-99.61996,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
29.30665,-100.88592,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.2145,-98.16653,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.20208,-99.20506,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.16109,-97.84491,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
27.88522,-99.73074,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.03969,-98.14476,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
27.1128,-98.0948,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.23464,-98.56638,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
26.1528,-98.2648,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
28.42622,-100.13396,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.10559,-98.22418,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
32.5234,-114.3401,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
32.79993,-112.60312,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.6954,-98.8507,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.45843,-112.53881,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
26.18786,-98.39537,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
26.1669,-98.3458,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
31.7634,-111.9822,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.22176,-97.87202,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Rep. Dominicana,1
31.75812,-111.68047,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.24872,-97.87482,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
27.23629,-98.19864,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
32.72356,-116.21212,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
27.86653,-99.16897,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.3834,-114.4458,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
26.6829,-98.1144,2014,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Peru,1
27.27747,-98.74765,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
26.3426,-98.5335,2014,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Guatemala,1
26.3426,-98.5335,2014,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Desconocido,1
32.62592,-116.82867,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
26.0892,-98.2485,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Honduras,1
28.16787,-99.32237,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
25.8802,-97.4519,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
27.0421,-97.8559,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
26.21874,-98.48285,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
32.49902,-111.61863,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.16759,-98.35709,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
26.1202,-98.2654,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Guatemala,1
26.25371,-98.63151,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Guatemala,1
31.75224,-111.62861,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
30.1795,-102.17183,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
26.1943,-98.3494,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.24028,-98.25039,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
27.24028,-98.25039,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
27.10968,-98.24116,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
31.7475,-111.63467,2014,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.9884,-98.25629,2014,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
26.18646,-98.40038,2014,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,El Salvador,1
